filename,full_path,source,video_name,mean_luminance
IMG_3384_frame_0044.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0044.jpg,personal,IMG_3384,201.74170331790123
IMG_3384_frame_0078.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0078.jpg,personal,IMG_3384,151.656238908179
IMG_3384_frame_0093.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0093.jpg,personal,IMG_3384,61.48716772762346
IMG_3384_frame_0087.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0087.jpg,personal,IMG_3384,136.93273196373457
IMG_3384_frame_0086.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0086.jpg,personal,IMG_3384,151.9152589699074
IMG_3384_frame_0092.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0092.jpg,personal,IMG_3384,180.6202372685185
IMG_3384_frame_0079.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0079.jpg,personal,IMG_3384,164.8274749228395
IMG_3384_frame_0045.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0045.jpg,personal,IMG_3384,159.94614535108025
IMG_3384_frame_0051.jpg,data/interim/frames/personal/IMG_3384/IMG_3384_frame_0051.jpg,personal,IMG_3384,169.92233121141976
IMG_3377_frame_0014.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0014.jpg,personal,IMG_3377,52.783134765625
IMG_3377_frame_0028.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0028.jpg,personal,IMG_3377,32.72551540798611
IMG_3377_frame_0029.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0029.jpg,personal,IMG_3377,29.98335431134259
IMG_3377_frame_0015.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0015.jpg,personal,IMG_3377,33.45128942418982
IMG_3377_frame_0001.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0001.jpg,personal,IMG_3377,38.68787434895833
IMG_3377_frame_0017.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0017.jpg,personal,IMG_3377,31.023019748263888
IMG_3377_frame_0003.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0003.jpg,personal,IMG_3377,36.99209346064815
IMG_3377_frame_0002.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0002.jpg,personal,IMG_3377,36.57498444733796
IMG_3377_frame_0016.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0016.jpg,personal,IMG_3377,33.89361834490741
IMG_3377_frame_0012.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0012.jpg,personal,IMG_3377,36.594426721643515
IMG_3377_frame_0006.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0006.jpg,personal,IMG_3377,37.38345486111111
IMG_3377_frame_0007.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0007.jpg,personal,IMG_3377,41.359376446759256
IMG_3377_frame_0013.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0013.jpg,personal,IMG_3377,36.942060546875
IMG_3377_frame_0039.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0039.jpg,personal,IMG_3377,79.02247649016203
IMG_3377_frame_0005.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0005.jpg,personal,IMG_3377,54.70552879050926
IMG_3377_frame_0011.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0011.jpg,personal,IMG_3377,43.21471245659722
IMG_3377_frame_0010.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0010.jpg,personal,IMG_3377,38.29658420138889
IMG_3377_frame_0004.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0004.jpg,personal,IMG_3377,41.590596788194446
IMG_3377_frame_0038.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0038.jpg,personal,IMG_3377,76.67398907696759
IMG_3377_frame_0103.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0103.jpg,personal,IMG_3377,100.05368344907407
IMG_3377_frame_0088.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0088.jpg,personal,IMG_3377,39.850032552083334
IMG_3377_frame_0063.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0063.jpg,personal,IMG_3377,51.81171513310185
IMG_3377_frame_0077.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0077.jpg,personal,IMG_3377,43.202334346064816
IMG_3377_frame_0076.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0076.jpg,personal,IMG_3377,45.66877893518519
IMG_3377_frame_0062.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0062.jpg,personal,IMG_3377,37.31078884548611
IMG_3377_frame_0089.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0089.jpg,personal,IMG_3377,50.31598054108796
IMG_3377_frame_0102.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0102.jpg,personal,IMG_3377,37.645882523148146
IMG_3377_frame_0100.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0100.jpg,personal,IMG_3377,59.42330692997685
IMG_3377_frame_0074.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0074.jpg,personal,IMG_3377,40.966767578125
IMG_3377_frame_0060.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0060.jpg,personal,IMG_3377,39.48769458912037
IMG_3377_frame_0048.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0048.jpg,personal,IMG_3377,49.78373987268518
IMG_3377_frame_0049.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0049.jpg,personal,IMG_3377,41.95325050636574
IMG_3377_frame_0061.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0061.jpg,personal,IMG_3377,42.48086371527778
IMG_3377_frame_0075.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0075.jpg,personal,IMG_3377,40.270680338541666
IMG_3377_frame_0101.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0101.jpg,personal,IMG_3377,32.59712999131944
IMG_3377_frame_0105.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0105.jpg,personal,IMG_3377,111.21796549479167
IMG_3377_frame_0059.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0059.jpg,personal,IMG_3377,38.224031394675926
IMG_3377_frame_0071.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0071.jpg,personal,IMG_3377,103.46193576388889
IMG_3377_frame_0065.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0065.jpg,personal,IMG_3377,41.3637525318287
IMG_3377_frame_0064.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0064.jpg,personal,IMG_3377,42.27350441261574
IMG_3377_frame_0070.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0070.jpg,personal,IMG_3377,38.70690104166667
IMG_3377_frame_0058.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0058.jpg,personal,IMG_3377,41.444648799189814
IMG_3377_frame_0104.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0104.jpg,personal,IMG_3377,48.079610460069446
IMG_3377_frame_0099.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0099.jpg,personal,IMG_3377,48.47510959201389
IMG_3377_frame_0066.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0066.jpg,personal,IMG_3377,110.29628002025463
IMG_3377_frame_0072.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0072.jpg,personal,IMG_3377,37.960548683449076
IMG_3377_frame_0073.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0073.jpg,personal,IMG_3377,39.631516203703704
IMG_3377_frame_0067.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0067.jpg,personal,IMG_3377,39.19845558449074
IMG_3377_frame_0098.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0098.jpg,personal,IMG_3377,47.489966001157406
IMG_3377_frame_0081.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0081.jpg,personal,IMG_3377,31.851441695601853
IMG_3377_frame_0095.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0095.jpg,personal,IMG_3377,51.15689308449074
IMG_3377_frame_0042.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0042.jpg,personal,IMG_3377,74.5380052806713
IMG_3377_frame_0056.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0056.jpg,personal,IMG_3377,73.34370949074074
IMG_3377_frame_0057.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0057.jpg,personal,IMG_3377,42.15251265914352
IMG_3377_frame_0043.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0043.jpg,personal,IMG_3377,75.51547815393519
IMG_3377_frame_0094.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0094.jpg,personal,IMG_3377,60.25083152488426
IMG_3377_frame_0080.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0080.jpg,personal,IMG_3377,78.49729347511574
IMG_3377_frame_0096.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0096.jpg,personal,IMG_3377,46.96622106481482
IMG_3377_frame_0082.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0082.jpg,personal,IMG_3377,30.37522099247685
IMG_3377_frame_0055.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0055.jpg,personal,IMG_3377,35.06447771990741
IMG_3377_frame_0041.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0041.jpg,personal,IMG_3377,72.85332863136574
IMG_3377_frame_0069.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0069.jpg,personal,IMG_3377,37.478523582175924
IMG_3377_frame_0068.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0068.jpg,personal,IMG_3377,72.49553096064815
IMG_3377_frame_0040.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0040.jpg,personal,IMG_3377,76.07854962384259
IMG_3377_frame_0054.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0054.jpg,personal,IMG_3377,82.325166015625
IMG_3377_frame_0083.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0083.jpg,personal,IMG_3377,30.767775245949075
IMG_3377_frame_0097.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0097.jpg,personal,IMG_3377,46.70319408275463
IMG_3377_frame_0093.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0093.jpg,personal,IMG_3377,56.953541666666666
IMG_3377_frame_0087.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0087.jpg,personal,IMG_3377,32.22444118923611
IMG_3377_frame_0078.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0078.jpg,personal,IMG_3377,43.33784505208333
IMG_3377_frame_0050.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0050.jpg,personal,IMG_3377,44.08320999710648
IMG_3377_frame_0044.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0044.jpg,personal,IMG_3377,76.36200267650463
IMG_3377_frame_0045.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0045.jpg,personal,IMG_3377,110.13051468460648
IMG_3377_frame_0051.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0051.jpg,personal,IMG_3377,44.29288519965278
IMG_3377_frame_0079.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0079.jpg,personal,IMG_3377,69.97864583333333
IMG_3377_frame_0086.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0086.jpg,personal,IMG_3377,31.74536277488426
IMG_3377_frame_0092.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0092.jpg,personal,IMG_3377,52.25567238136574
IMG_3377_frame_0084.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0084.jpg,personal,IMG_3377,31.238347077546297
IMG_3377_frame_0090.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0090.jpg,personal,IMG_3377,44.065865162037035
IMG_3377_frame_0047.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0047.jpg,personal,IMG_3377,93.63767722800925
IMG_3377_frame_0053.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0053.jpg,personal,IMG_3377,45.45885778356482
IMG_3377_frame_0052.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0052.jpg,personal,IMG_3377,39.13564706307871
IMG_3377_frame_0046.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0046.jpg,personal,IMG_3377,117.76538411458333
IMG_3377_frame_0091.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0091.jpg,personal,IMG_3377,45.36352466724537
IMG_3377_frame_0085.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0085.jpg,personal,IMG_3377,31.071492332175925
IMG_3377_frame_0021.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0021.jpg,personal,IMG_3377,31.507394748263888
IMG_3377_frame_0035.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0035.jpg,personal,IMG_3377,56.98302047164352
IMG_3377_frame_0009.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0009.jpg,personal,IMG_3377,36.7528150318287
IMG_3377_frame_0008.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0008.jpg,personal,IMG_3377,46.52996636284722
IMG_3377_frame_0034.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0034.jpg,personal,IMG_3377,57.73817708333333
IMG_3377_frame_0020.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0020.jpg,personal,IMG_3377,31.88736255787037
IMG_3377_frame_0036.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0036.jpg,personal,IMG_3377,57.15508029513889
IMG_3377_frame_0022.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0022.jpg,personal,IMG_3377,30.94900607638889
IMG_3377_frame_0023.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0023.jpg,personal,IMG_3377,36.766554542824075
IMG_3377_frame_0037.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0037.jpg,personal,IMG_3377,78.15022641782407
IMG_3377_frame_0033.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0033.jpg,personal,IMG_3377,57.30682689525463
IMG_3377_frame_0027.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0027.jpg,personal,IMG_3377,33.34264105902778
IMG_3377_frame_0026.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0026.jpg,personal,IMG_3377,32.52155635127315
IMG_3377_frame_0032.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0032.jpg,personal,IMG_3377,54.19368091724537
IMG_3377_frame_0018.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0018.jpg,personal,IMG_3377,35.29556604456018
IMG_3377_frame_0024.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0024.jpg,personal,IMG_3377,38.03488389756944
IMG_3377_frame_0030.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0030.jpg,personal,IMG_3377,112.87522533275462
IMG_3377_frame_0031.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0031.jpg,personal,IMG_3377,82.48848958333333
IMG_3377_frame_0025.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0025.jpg,personal,IMG_3377,34.69389829282407
IMG_3377_frame_0019.jpg,data/interim/frames/personal/IMG_3377/IMG_3377_frame_0019.jpg,personal,IMG_3377,31.32447048611111
IMG_3363_frame_0038.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0038.jpg,personal,IMG_3363,24.44595558449074
IMG_3363_frame_0010.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0010.jpg,personal,IMG_3363,52.29709888599537
IMG_3363_frame_0004.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0004.jpg,personal,IMG_3363,17.25032081886574
IMG_3363_frame_0005.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0005.jpg,personal,IMG_3363,15.860809461805555
IMG_3363_frame_0011.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0011.jpg,personal,IMG_3363,18.170075593171298
IMG_3363_frame_0039.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0039.jpg,personal,IMG_3363,57.006990379050926
IMG_3363_frame_0007.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0007.jpg,personal,IMG_3363,16.40892144097222
IMG_3363_frame_0013.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0013.jpg,personal,IMG_3363,16.948062427662038
IMG_3363_frame_0012.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0012.jpg,personal,IMG_3363,17.91677372685185
IMG_3363_frame_0006.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0006.jpg,personal,IMG_3363,51.91279224537037
IMG_3363_frame_0002.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0002.jpg,personal,IMG_3363,18.638235677083333
IMG_3363_frame_0016.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0016.jpg,personal,IMG_3363,60.59454607928241
IMG_3363_frame_0017.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0017.jpg,personal,IMG_3363,18.331293764467592
IMG_3363_frame_0003.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0003.jpg,personal,IMG_3363,21.132152416087962
IMG_3363_frame_0015.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0015.jpg,personal,IMG_3363,17.911344039351853
IMG_3363_frame_0001.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0001.jpg,personal,IMG_3363,19.48463324652778
IMG_3363_frame_0029.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0029.jpg,personal,IMG_3363,8.342660228587963
IMG_3363_frame_0028.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0028.jpg,personal,IMG_3363,17.006274594907406
IMG_3363_frame_0014.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0014.jpg,personal,IMG_3363,13.492798755787037
IMG_3363_frame_0073.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0073.jpg,personal,IMG_3363,21.42937572337963
IMG_3363_frame_0067.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0067.jpg,personal,IMG_3363,21.386959273726852
IMG_3363_frame_0066.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0066.jpg,personal,IMG_3363,20.636852213541665
IMG_3363_frame_0072.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0072.jpg,personal,IMG_3363,23.15947120949074
IMG_3363_frame_0058.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0058.jpg,personal,IMG_3363,6.901284722222222
IMG_3363_frame_0064.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0064.jpg,personal,IMG_3363,14.708140552662037
IMG_3363_frame_0070.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0070.jpg,personal,IMG_3363,24.237565827546295
IMG_3363_frame_0071.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0071.jpg,personal,IMG_3363,12.671930338541667
IMG_3363_frame_0065.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0065.jpg,personal,IMG_3363,19.17390552662037
IMG_3363_frame_0059.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0059.jpg,personal,IMG_3363,15.492176287615742
IMG_3363_frame_0061.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0061.jpg,personal,IMG_3363,33.15861147280093
IMG_3363_frame_0075.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0075.jpg,personal,IMG_3363,22.54513888888889
IMG_3363_frame_0049.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0049.jpg,personal,IMG_3363,33.862469618055556
IMG_3363_frame_0048.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0048.jpg,personal,IMG_3363,19.318330078125
IMG_3363_frame_0074.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0074.jpg,personal,IMG_3363,20.776983506944443
IMG_3363_frame_0060.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0060.jpg,personal,IMG_3363,14.571699580439814
IMG_3363_frame_0089.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0089.jpg,personal,IMG_3363,11.00864113136574
IMG_3363_frame_0076.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0076.jpg,personal,IMG_3363,22.299411530671296
IMG_3363_frame_0062.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0062.jpg,personal,IMG_3363,22.01696686921296
IMG_3363_frame_0063.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0063.jpg,personal,IMG_3363,23.681000795717594
IMG_3363_frame_0077.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0077.jpg,personal,IMG_3363,22.62415798611111
IMG_3363_frame_0088.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0088.jpg,personal,IMG_3363,7.585163122106482
IMG_3363_frame_0091.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0091.jpg,personal,IMG_3363,9.701427589699074
IMG_3363_frame_0085.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0085.jpg,personal,IMG_3363,9.634517867476852
IMG_3363_frame_0052.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0052.jpg,personal,IMG_3363,14.716332465277778
IMG_3363_frame_0046.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0046.jpg,personal,IMG_3363,36.14465386284722
IMG_3363_frame_0047.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0047.jpg,personal,IMG_3363,75.64279116030093
IMG_3363_frame_0053.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0053.jpg,personal,IMG_3363,28.549314236111112
IMG_3363_frame_0084.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0084.jpg,personal,IMG_3363,11.427085141782408
IMG_3363_frame_0090.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0090.jpg,personal,IMG_3363,10.074542824074074
IMG_3363_frame_0086.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0086.jpg,personal,IMG_3363,9.78822554976852
IMG_3363_frame_0092.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0092.jpg,personal,IMG_3363,6.8217151331018515
IMG_3363_frame_0079.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0079.jpg,personal,IMG_3363,37.271494140625
IMG_3363_frame_0045.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0045.jpg,personal,IMG_3363,31.545735677083332
IMG_3363_frame_0051.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0051.jpg,personal,IMG_3363,41.162347366898146
IMG_3363_frame_0050.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0050.jpg,personal,IMG_3363,85.93182002314815
IMG_3363_frame_0044.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0044.jpg,personal,IMG_3363,35.39235857928241
IMG_3363_frame_0078.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0078.jpg,personal,IMG_3363,20.662073929398147
IMG_3363_frame_0093.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0093.jpg,personal,IMG_3363,9.742666015625
IMG_3363_frame_0087.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0087.jpg,personal,IMG_3363,8.56360568576389
IMG_3363_frame_0083.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0083.jpg,personal,IMG_3363,38.109831452546295
IMG_3363_frame_0040.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0040.jpg,personal,IMG_3363,53.586728153935184
IMG_3363_frame_0054.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0054.jpg,personal,IMG_3363,27.206558883101852
IMG_3363_frame_0068.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0068.jpg,personal,IMG_3363,20.905586299189814
IMG_3363_frame_0069.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0069.jpg,personal,IMG_3363,17.44987449363426
IMG_3363_frame_0055.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0055.jpg,personal,IMG_3363,27.475512876157406
IMG_3363_frame_0041.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0041.jpg,personal,IMG_3363,58.77063874421296
IMG_3363_frame_0082.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0082.jpg,personal,IMG_3363,61.45739800347222
IMG_3363_frame_0094.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0094.jpg,personal,IMG_3363,10.16930447048611
IMG_3363_frame_0080.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0080.jpg,personal,IMG_3363,78.51441695601852
IMG_3363_frame_0057.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0057.jpg,personal,IMG_3363,21.188571325231482
IMG_3363_frame_0043.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0043.jpg,personal,IMG_3363,12.060319010416666
IMG_3363_frame_0042.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0042.jpg,personal,IMG_3363,32.23228804976852
IMG_3363_frame_0056.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0056.jpg,personal,IMG_3363,30.25467918113426
IMG_3363_frame_0081.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0081.jpg,personal,IMG_3363,24.97206958912037
IMG_3363_frame_0095.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0095.jpg,personal,IMG_3363,31.38190357349537
IMG_3363_frame_0019.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0019.jpg,personal,IMG_3363,15.778666811342593
IMG_3363_frame_0031.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0031.jpg,personal,IMG_3363,17.327808883101852
IMG_3363_frame_0025.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0025.jpg,personal,IMG_3363,105.86482024016203
IMG_3363_frame_0024.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0024.jpg,personal,IMG_3363,57.83058087384259
IMG_3363_frame_0030.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0030.jpg,personal,IMG_3363,13.715851779513889
IMG_3363_frame_0018.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0018.jpg,personal,IMG_3363,22.20596969039352
IMG_3363_frame_0026.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0026.jpg,personal,IMG_3363,16.586498842592594
IMG_3363_frame_0032.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0032.jpg,personal,IMG_3363,69.00820023148148
IMG_3363_frame_0033.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0033.jpg,personal,IMG_3363,83.25340675636573
IMG_3363_frame_0027.jpg,data/interim/frames/personal/IMG_3363/IMG_3363_frame_0027.jpg,personal,IMG_3363,16.622800564236112
